mgra,TAZ,hh,pop,emp_self,emp_ag,emp_const_non_bldg_prod,emp_const_non_bldg_office,emp_utilities_prod,emp_utilities_office,emp_const_bldg_prod,emp_const_bldg_office,emp_mfg_prod,emp_mfg_office,emp_whsle_whs,emp_trans,emp_retail,emp_prof_bus_svcs,emp_prof_bus_svcs_bldg_maint,emp_pvt_ed_k12,emp_pvt_ed_post_k12_oth,emp_health,emp_personal_svcs_office,emp_amusement,emp_hotel,emp_restaurant_bar,emp_personal_svcs_retail,emp_religious,emp_pvt_hh,emp_state_local_gov_ent,emp_scrap_other,emp_fed_non_mil,emp_fed_mil,emp_state_local_gov_blue,emp_state_local_gov_white,emp_public_ed,emp_own_occ_dwell_mgmt,emp_fed_gov_accts,emp_st_lcl_gov_accts,emp_cap_accts,emp_total,collegeEnroll,otherCollegeEnroll,AdultSchEnrl,EnrollGradeKto8,EnrollGrade9to12,PrivateEnrollGradeKto8,ech_dist,hch_dist,parkarea,hstallsoth,hstallssam,hparkcost,numfreehrs,dstallsoth,dstallssam,dparkcost,mstallsoth,mstallssam,mparkcost,TotInt,DUDen,EmpDen,PopDen,RetEmpDen,IntDenBin,EmpDenBin,DuDenBin,POINT_X,POINT_Y,ACRES,HotelRoomTotal,mall_flag,beachAcres
82,2922,126,318,0,0,26,0,0,0,0,0,149,0,73,24,83,380,0,0,0,97,218,8,0,34,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1108,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1.65,7.34,4.53,0.35,1,1,1,875788.77,572102.71,113.03,0,0,0
83,2922,0,0,0,0,48,0,0,0,0,0,206,0,167,25,115,821,0,0,4,618,175,6,0,146,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2347,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1.07,14.45,2.83,0.51,1,2,1,876927.15,573667.39,125.2,0,0,0
84,2923,540,2109,0,0,309,0,0,0,0,0,34,0,113,36,33,47,0,0,35,30,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1.41,14.94,4.2,2.23,1,2,1,875230.88,570211.31,119.91,0,0,0
85,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1.24,10.98,3.64,1.28,1,2,1,876904.86,569890.56,64.16,0,0,0
86,2923,0,0,0,0,31,0,0,0,0,0,152,0,103,15,7,492,0,0,10,110,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1.3,8.21,3.63,0.52,1,1,1,877086.24,571332.06,37.42,0,0,0
87,2924,132,464,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.47,5.21,8.59,0.14,1,1,1,875974.16,576705.08,39.94,0,0,0
88,2924,142,440,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.87,3.06,9.85,0.1,1,1,1,877186.05,578473.6,39.88,0,0,0
89,2924,102,341,0,0,14,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.77,4.35,9.49,0.11,1,1,1,875913.99,578016.57,39.16,0,0,0
90,2924,128,428,0,0,75,0,0,0,0,0,0,0,12,11,39,81,0,0,4,52,57,4,55,248,0,0,0,3,0,0,0,0,0,255,0,0,0,0,896,0,0,0,1704,0,84,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1.64,4.27,5.13,0.09,1,1,1,877334.19,576293.29,94.09,150,0,0
91,2924,96,361,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.32,1.06,11.26,0.01,1,1,1,875881.99,579236.02,33.9,0,0,0
92,2924,88,428,0,0,3,0,0,0,0,0,0,0,15,0,1,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.94,2.88,10,0.08,1,1,1,876959.67,579578.99,30.88,0,0,0
93,2924,49,255,0,0,10,0,0,0,0,0,49,0,10,0,0,552,0,0,0,75,47,6,66,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,826,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1.42,9.82,4.71,0.42,1,1,1,876043.1,575402.41,41.26,192,0,0
94,2925,160,483,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.95,0.73,14.25,0.07,1,1,1,880599.43,579196.58,40.56,0,0,0
95,2925,176,534,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.85,1.26,12.29,0.03,1,1,1,878434.76,579079.28,51.77,0,0,0
96,2925,214,639,0,0,3,0,0,0,0,0,1,0,0,0,25,22,0,0,8,37,37,12,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.52,3.79,18.24,0.42,1,1,2,882434.51,579507.28,27.5,0,0,0
97,2925,91,330,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.64,0.85,19.25,0.08,1,1,2,880689.08,579803.8,33.48,0,0,0
98,2926,994,3251,0,0,3,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,11.48,1.36,32.41,0.12,1,1,3,879440.24,582345.16,57.14,0,0,0
99,2926,548,1778,0,0,3,0,0,0,0,0,9,0,0,0,17,15,0,0,0,0,17,0,0,60,0,0,0,0,0,0,0,0,0,56,0,0,0,0,177,0,0,0,1205,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,9.31,2.5,26.09,0.19,1,1,2,878686.13,583099.62,85.77,0,0,0
100,2926,203,697,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,12.35,1.3,34.46,0.11,1,1,3,879933.84,582676.7,6.15,0,0,0
101,2926,468,1512,0,0,10,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,9.88,0.62,28.67,0.06,1,1,2,880012.04,581017.71,82.09,0,0,0
102,2926,712,2324,0,0,6,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,12.14,0.88,33.97,0.11,1,1,3,881952.89,581680.11,39.47,0,0,0
103,2926,362,1177,0,0,6,0,0,0,0,0,6,0,0,0,29,28,0,0,1,11,149,6,0,178,0,0,0,6,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,7.48,2.48,21.31,0.18,1,1,2,878040.37,583478.26,63.21,0,0,0
104,2926,607,1974,0,0,0,0,0,0,0,0,0,0,3,3,0,27,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,12.24,1.41,33.94,0.14,1,1,3,880351.09,582945.91,24.81,0,0,0
105,2926,187,660,0,0,39,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,13.25,0.54,36.92,0.05,1,1,3,881152.83,581989.31,19.92,0,0,0
106,2926,286,963,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,7.66,0.87,21.52,0.1,1,1,2,881894.26,580600.92,8.08,0,0,0
107,2926,553,1800,0,0,4,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,8.94,0.8,25.32,0.07,1,1,2,880967.68,580273.82,47,0,0,0
108,2927,670,1924,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,13.66,3.22,36.3,1.08,1,1,3,880745.11,584645.02,21.84,0,0,0
109,2927,460,1310,0,0,0,0,0,0,0,0,124,0,20,0,295,122,0,0,4,25,94,0,0,62,0,0,0,3,0,0,0,0,0,90,0,0,0,0,839,293,0,0,0,2654,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,9.43,4.37,24.87,1.3,1,1,2,883171.28,584270.66,67.12,0,0,0
110,2927,279,828,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,0,0,0,0,0,30,1,1,4,0,0,0,0,0,0,0,0,0,0,0,14.12,4.2,37.5,1.25,1,1,3,881677.51,584572.46,15.71,0,0,0
111,2927,608,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,13.92,1.61,38.16,0.15,1,1,3,880613.28,583607.41,45.08,0,0,0
112,2927,417,1196,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,10.21,2.71,27.97,0.78,1,1,3,882767.39,581804.18,26.62,0,0,0
113,2927,594,1624,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,14.82,2.33,39.98,0.77,1,1,3,881497.35,583731.19,35.74,0,0,0
114,2927,226,686,0,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,11.98,2.44,32.38,0.76,1,1,3,882894.18,582962.23,25.92,0,0,0
115,2927,423,1192,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,11.71,3.59,30.92,1.15,1,1,3,882400.83,584999.96,14.79,0,0,0
116,2928,742,2045,0,0,43,0,0,0,0,0,22,0,13,11,72,154,0,0,4,85,128,116,0,64,0,0,0,17,0,0,0,0,0,0,0,0,0,0,729,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.04,0.54,5.66,0.01,1,1,1,880426.28,587476.45,424.4,0,0,0
117,2928,300,815,0,0,0,0,0,0,0,0,2,0,15,0,0,34,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.87,0.48,8.89,0.02,1,1,1,878844.79,589274.62,136.66,0,0,0
118,2928,90,360,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.73,0.87,7.9,0.07,1,1,1,882648.55,588154.46,14.85,0,0,0
119,2928,146,439,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.55,0.51,7.77,0.01,1,1,1,878888.79,588011.53,40.31,0,0,0
120,2928,101,378,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.54,0.53,7.31,0.01,1,1,1,881510.1,588060.18,46.71,0,0,0
121,2929,222,707,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.05,1.15,11.88,0.12,1,1,1,883138.18,588309.37,32.36,0,0,0
122,2929,128,450,0,0,0,0,0,0,0,0,17,0,0,0,60,73,0,0,10,39,42,5,0,207,0,0,0,9,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.44,4.74,17.39,1.4,1,1,2,883426.9,585991.75,29.32,0,0,0
123,2929,140,424,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.71,1.78,15.92,0.15,1,1,2,883132.35,586957.58,21.23,0,0,0
124,2930,320,1038,0,0,6,0,0,0,0,0,0,0,10,0,9,15,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.45,0.26,7.97,0.02,1,1,1,885444.28,590231.39,103.03,0,0,0
125,2930,98,481,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.79,0.32,12.23,0.02,1,1,1,886243,589521.59,27.02,0,0,0
126,2930,108,395,0,1,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.83,0.45,11.85,0.02,1,1,1,884623.75,589344.8,34.12,0,0,0
127,2930,162,564,0,0,13,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.81,0.42,11.52,0.02,1,1,1,883576.69,589085.98,39.8,0,0,0
128,2931,143,506,0,0,9,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.39,0.73,16.99,0.13,1,1,2,886970.59,588695.39,36.47,0,0,0
129,2931,93,412,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.79,0.92,18.12,0.14,1,1,2,887134.37,587517.62,23.38,0,0,0
130,2931,131,491,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.82,1.04,18.52,0.13,1,1,2,887453.76,588011.08,28.43,0,0,0
131,2931,113,396,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.15,0.5,15.83,0.03,1,1,2,886098.2,588451.85,27.03,0,0,0
132,2932,398,1212,0,0,0,0,0,0,0,0,0,0,0,2,78,35,0,0,0,5,17,1,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.5,4.2,16.54,2.45,1,1,2,887342.56,584846.82,42.72,0,0,0
133,2932,895,2513,0,0,6,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.17,1.48,19.12,0.54,1,1,2,887400.32,586176.32,50.05,0,0,0
134,2932,131,439,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.34,2.04,19.06,0.55,1,1,2,886596.32,586272.02,11.7,0,0,0
135,2933,436,1271,0,0,3,0,0,0,0,0,0,0,15,0,15,47,0,0,0,34,14,21,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,292,0,0,0,736,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,7.03,4.79,19.73,1.51,1,1,2,885040.96,585583.51,43.89,0,0,0
136,2933,90,249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.05,0.52,12.58,0.02,1,1,1,885363.53,588270.48,21.52,0,0,0
137,2933,340,917,0,0,6,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.66,2.11,16.83,0.43,1,1,2,884975.78,587216.64,97.8,0,0,0
138,2933,49,168,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.67,2.79,16.06,0.59,1,1,2,884185.71,586726.34,8.31,0,0,0
139,2933,47,162,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6.79,3.35,19.38,0.86,1,1,2,885934.08,585802.95,19.3,0,0,0
140,2934,428,1221,0,0,0,0,0,0,0,0,0,0,7,0,8,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,9.22,3.1,24.54,1.14,1,1,2,883854.14,582901.6,53.34,0,0,0
141,2934,201,557,0,0,6,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5.72,4.77,15.14,2.63,1,1,2,884506.72,582450.29,61.95,0,0,0
142,2934,117,366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.9,5.97,10.43,2.73,1,1,1,885162.05,582929.25,18.78,0,0,0
143,2935,276,744,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,7.81,4.52,21.52,0.5,1,1,2,884217.22,580351.92,30.69,0,0,0
144,2935,139,354,0,0,3,0,0,0,0,0,5,0,22,0,891,294,0,0,0,205,175,29,0,190,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1848,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.59,5.76,7.4,2.76,1,1,1,886764.76,583238.71,117.88,0,0,0
145,2935,126,343,0,0,4,0,0,0,0,0,17,0,3,0,184,59,0,0,0,32,36,12,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.7,4.97,12.98,2.33,1,1,1,885079.49,584640.45,46.19,0,0,0
146,2935,474,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.33,5.51,11.51,0.89,1,1,1,884721.97,580881.42,39.08,0,0,0
147,2935,114,329,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.41,8.71,6.43,3.56,1,1,1,885804.34,580785.2,13.12,0,0,0
148,2935,41,138,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.62,5.07,9.78,2.42,1,1,1,885570.57,582524.83,15.81,0,0,0
149,2936,4,17,0,0,150,0,0,0,0,0,76,0,14,1,273,239,0,0,0,113,121,10,0,244,0,0,0,12,0,0,0,0,0,134,0,0,0,0,1387,0,0,0,313,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.69,8.71,7.56,5.25,1,1,1,887254.81,581391.43,127,0,0,0
150,2937,1,4,0,0,92,0,0,0,0,0,73,0,72,0,160,212,0,0,0,235,132,4,0,149,0,0,0,2,0,0,0,0,0,380,0,0,0,0,1511,0,0,0,0,324,424,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.99,8.72,7.92,2.31,1,1,1,884907.95,579611.13,83.15,0,0,0
151,2937,0,0,0,0,32,0,0,0,0,0,69,0,54,12,716,183,0,0,19,81,65,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1.25,10.2,3.46,3.53,1,2,1,887117.81,579418.41,52.42,0,0,0
152,2938,186,600,0,0,19,0,0,0,0,0,0,0,0,2,3,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.77,5.1,8.72,2.22,1,1,1,890218.95,580687.31,56.45,0,0,0
153,2938,203,660,0,0,19,0,0,0,0,0,0,0,0,0,777,14,0,0,0,11,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1.66,9.95,5.09,4.21,1,1,1,888798.25,580088.97,31.52,0,0,0
154,2938,77,291,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.62,7.44,8.22,2.87,1,1,1,890544.56,579746.1,17.09,0,0,0
155,2938,183,578,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.05,10.94,6.43,4.92,1,2,1,889723.55,579581.37,30.15,0,0,0
156,2939,109,409,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.21,6.3,6.99,0.97,1,1,1,891953.37,579677.12,27.97,0,0,0
157,2939,163,499,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.76,2.52,9.05,0.25,1,1,1,893094.27,580721.53,37.43,0,0,0
158,2939,153,547,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.92,1.93,9.34,0.22,1,1,1,891828.12,580674.84,39.56,0,0,0
159,2939,84,330,0,0,0,0,0,0,0,0,56,0,0,0,32,21,0,0,0,8,18,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.55,4.63,8.22,0.44,1,1,1,893264.42,579615.51,26.24,0,0,0
160,2940,136,553,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3.13,2.23,10.42,0.7,1,1,1,892876.56,582074.25,51.66,0,0,0
161,2940,306,917,0,0,0,0,0,0,0,0,0,0,3,7,60,22,0,0,3,0,25,7,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2.98,3.28,10.33,0.88,1,1,1,892866.2,583470.71,60.16,0,0,0
