TAZ_REG,TAZ_OLD05,TAZ_MPO,COUNTY,CENSUSTAZ,TAZ_BF,FIX,AREA,F_NETAREA,CBD,HM_ROOMS
3950,0,1050,3,1208600001050,3850,0,1263570.00000000000,0.63100,0,313
3951,0,1051,3,1208600001051,3851,0,1789500.00000000000,0.67420,0,25
3952,0,1052,3,1208600001052,3852,0,1886940.00000000000,0.68680,0,151
3953,0,1053,3,1208600001053,3853,0,4245730.00000000000,0.74800,0,0
3954,0,1054,3,1208600001054,3854,0,4186770.00000000000,0.72540,0,117
3955,0,1055,3,1208600001055,3855,0,7202000.00000000000,0.79410,0,13
3956,0,1056,3,1208600001056,3856,0,7198830.00000000000,0.77660,0,0
3957,0,1057,3,1208600001057,3857,0,7735320.00000000000,0.73310,0,0
3958,0,1058,3,1208600001058,3858,0,6820310.00000000000,0.68710,0,0
3959,0,1059,3,1208600001059,3859,0,7174750.00000000000,0.72590,0,26
3006,0,106,3,1208600000106,2906,0,11163800.00000000000,0.93920,0,0
3960,0,1060,3,1208600001060,3860,0,7291520.00000000000,0.70630,0,0
3961,0,1061,3,1208600001061,3861,0,7238160.00000000000,0.66800,0,0
3962,0,1062,3,1208600001062,3862,0,7159610.00000000000,0.74430,0,0
3963,0,1063,3,1208600001063,3863,0,7617120.00000000000,0.73620,0,0
3964,0,1064,3,1208600001064,3864,0,6549630.00000000000,0.74300,0,0
3965,0,1065,3,1208600001065,3865,0,8257700.00000000000,0.73930,0,0
3966,0,1066,3,1208600001066,3866,0,1532560.00000000000,0.59700,0,0
3967,0,1067,3,1208600001067,3867,0,6744300.00000000000,0.72500,0,0
3968,0,1068,3,1208600001068,3868,0,9199440.00000000000,0.63890,0,0
3969,0,1069,3,1208600001069,3869,0,8935110.00000000000,0.68830,0,39
3007,0,107,3,1208600000107,2907,0,10822000.00000000000,0.78170,0,0
3970,0,1070,3,1208600001070,3870,0,11137700.00000000000,0.69390,0,4
3971,0,1071,3,1208600001071,3871,0,8271540.00000000000,0.73670,0,0
3972,0,1072,3,1208600001072,3872,0,8584050.00000000000,0.74830,0,0
3973,0,1073,3,1208600001073,3873,0,6743270.00000000000,0.76000,0,0
3974,0,1074,3,1208600001074,3874,0,6768640.00000000000,0.79330,0,75
3975,0,1075,3,1208600001075,3875,0,1184650.00000000000,0.76740,0,0
3976,0,1076,3,1208600001076,3876,0,1196760.00000000000,0.76470,0,0
3977,0,1077,3,1208600001077,3877,0,4355100.00000000000,0.71630,0,0
3978,0,1078,3,1208600001078,3878,0,3576980.00000000000,0.70460,0,0
3979,0,1079,3,1208600001079,3879,0,7137020.00000000000,0.72380,0,90
3008,0,108,3,1208600000108,2908,0,5236330.00000000000,0.72290,0,0
3980,0,1080,3,1208600001080,3880,0,21297400.00000000000,0.81670,0,211
3981,0,1081,3,1208600001081,3881,0,10605800.00000000000,0.64670,0,0
3982,0,1082,3,1208600001082,3882,0,4817770.00000000000,0.67000,0,0
3983,0,1083,3,1208600001083,3883,0,2663260.00000000000,0.70690,0,27
3984,0,1084,3,1208600001084,3884,0,7308940.00000000000,0.70110,0,0
3985,0,1085,3,1208600001085,3885,0,4548010.00000000000,0.70490,0,0
3986,0,1086,3,1208600001086,3886,0,7174650.00000000000,0.73740,0,178
3987,0,1087,3,1208600001087,3887,0,3198230.00000000000,0.73740,0,178
3988,0,1088,3,1208600001088,3888,0,3772700.00000000000,0.84810,0,418
3989,0,1089,3,1208600001089,3889,0,5669480.00000000000,0.75980,0,0
3009,0,109,3,1208600000109,2909,0,8632790.00000000000,0.76200,0,0
3990,0,1090,3,1208600001090,3890,0,8785840.00000000000,0.80120,0,0
3991,0,1091,3,1208600001091,3891,0,4714700.00000000000,0.84570,0,0
3992,0,1092,3,1208600001092,3892,0,13877900.00000000000,0.74610,0,0
3993,0,1093,3,1208600001093,3893,0,3317080.00000000000,0.76400,0,0
3994,0,1094,3,1208600001094,3894,0,4450380.00000000000,0.71820,0,19
3995,0,1095,3,1208600001095,3895,0,6938540.00000000000,0.69730,0,12
3996,0,1096,3,1208600001096,3896,0,6156500.00000000000,0.67600,0,0
3997,0,1097,3,1208600001097,3897,0,1238480.00000000000,0.69350,0,0
3998,0,1098,3,1208600001098,3898,0,3186430.00000000000,0.70090,0,0
3999,0,1099,3,1208600001099,3899,0,14178200.00000000000,0.74390,0,0
2911,0,11,3,1208600000011,2811,0,7623540.00000000000,0.68140,0,0
3010,0,110,3,1208600000110,2910,0,8132990.00000000000,0.76660,0,0
4000,0,1100,3,1208600001100,3900,0,10781600.00000000000,0.73260,0,25
4001,0,1101,3,1208600001101,3901,0,2597860.00000000000,0.74340,0,0
4002,0,1102,3,1208600001102,3902,0,4415520.00000000000,0.76040,0,0
4003,0,1103,3,1208600001103,3903,0,5330810.00000000000,0.71350,0,40
4004,0,1104,3,1208600001104,3904,0,7930040.00000000000,0.75050,0,0
4005,0,1105,3,1208600001105,3905,0,6074240.00000000000,0.72640,0,121
4006,0,1106,3,1208600001106,3906,0,2618390.00000000000,0.77730,0,0
4007,0,1107,3,1208600001107,3907,0,8985960.00000000000,0.77730,0,0
4008,0,1108,3,1208600001108,3908,0,2077620.00000000000,0.90700,0,0
4009,0,1109,3,1208600001109,3909,0,5917860.00000000000,0.76120,0,0
3011,0,111,3,1208600000111,2911,0,2554890.00000000000,0.73460,0,0
4010,0,1110,3,1208600001110,3910,0,15491200.00000000000,0.82960,0,0
4011,0,1111,3,1208600001111,3911,0,7381620.00000000000,0.73620,0,0
4012,0,1112,3,1208600001112,3912,0,7395180.00000000000,0.73920,0,0
4013,0,1113,3,1208600001113,3913,0,7421550.00000000000,0.78270,0,0
4014,0,1114,3,1208600001114,3914,0,7604110.00000000000,0.77570,0,0
4015,0,1115,3,1208600001115,3915,0,6912560.00000000000,0.73660,0,0
4016,0,1116,3,1208600001116,3916,0,7195570.00000000000,0.74400,0,0
4017,0,1117,3,1208600001117,3917,0,6987590.00000000000,0.76730,0,0
4018,0,1118,3,1208600001118,3918,0,6025990.00000000000,0.68760,0,92
4019,0,1119,3,1208600001119,3919,0,934446.00000000000,0.56730,0,0
3012,0,112,3,1208600000112,2912,0,12792300.00000000000,0.67050,0,0
4020,0,1120,3,1208600001120,3920,0,3391910.00000000000,0.70790,0,0
4021,0,1121,3,1208600001121,3921,0,5852090.00000000000,0.76410,0,0
4022,0,1122,3,1208600001122,3922,0,999596.00000000000,0.80140,0,103
4023,0,1123,3,1208600001123,3923,0,945873.00000000000,0.68780,0,0
4024,0,1124,3,1208600001124,3924,0,1526220.00000000000,0.76280,0,0
4025,0,1125,3,1208600001125,3925,0,2474380.00000000000,0.80020,0,0
4026,0,1126,3,1208600001126,3926,0,7268640.00000000000,0.73310,0,0
4027,0,1127,3,1208600001127,3927,0,9849850.00000000000,0.74360,0,0
4028,0,1128,3,1208600001128,3928,0,14568300.00000000000,0.79900,0,0
4029,0,1129,3,1208600001129,3929,0,14786200.00000000000,0.82520,0,0
3013,0,113,3,1208600000113,2913,0,7372010.00000000000,0.59240,0,0
4030,0,1130,3,1208600001130,3930,0,5781610.00000000000,0.77130,0,0
4031,0,1131,3,1208600001131,3931,0,45586800.00000000000,0.83380,0,0
4032,0,1132,3,1208600001132,3932,0,15961700.00000000000,0.85640,0,0
4033,0,1133,3,1208600001133,3933,0,41602700.00000000000,0.05710,0,0
4034,0,1134,3,1208600001134,3934,0,25322500.00000000000,0.73860,0,0
4035,0,1135,3,1208600001135,3935,0,22327300.00000000000,0.26240,0,0
4036,0,1136,3,1208600001136,3936,0,24065800.00000000000,0.74640,0,0
4037,0,1137,3,1208600001137,3937,0,7633690.00000000000,0.82000,0,0
4038,0,1138,3,1208600001138,3938,0,22984800.00000000000,0.75390,0,0
4039,0,1139,3,1208600001139,3939,0,5499060.00000000000,0.53190,0,0
3014,0,114,3,1208600000114,2914,0,10435900.00000000000,0.84450,0,0
4040,0,1140,3,1208600001140,3940,0,18518700.00000000000,0.80190,0,0
4041,0,1141,3,1208600001141,3941,0,7316010.00000000000,0.82630,0,0
4042,0,1142,3,1208600001142,3942,0,14664800.00000000000,0.79030,0,0
4043,0,1143,3,1208600001143,3943,0,13346300.00000000000,0.78150,0,0
4044,0,1144,3,1208600001144,3944,0,2778920.00000000000,0.61500,0,0
4045,0,1145,3,1208600001145,3945,0,2501240.00000000000,0.61760,0,0
4046,0,1146,3,1208600001146,3946,0,12453900.00000000000,0.79530,0,0
4047,0,1147,3,1208600001147,3947,0,9575170.00000000000,0.79920,0,0
4048,0,1148,3,1208600001148,3948,0,6975460.00000000000,0.75610,0,78
4049,0,1149,3,1208600001149,3949,0,7680060.00000000000,0.78030,0,0
3015,0,115,3,1208600000115,2915,0,9226210.00000000000,0.75010,0,0
4050,0,1150,3,1208600001150,3950,0,8456370.00000000000,0.68950,0,0
4051,0,1151,3,1208600001151,3951,0,14600700.00000000000,0.78180,0,0
4052,0,1152,3,1208600001152,3952,0,7263930.00000000000,0.77400,0,0
4053,0,1153,3,1208600001153,3953,0,7135620.00000000000,0.52590,0,0
4054,0,1154,3,1208600001154,3954,0,7233660.00000000000,0.77340,0,0
4055,0,1155,3,1208600001155,3955,0,13204000.00000000000,0.78750,0,0
4056,0,1156,3,1208600001156,3956,0,13806200.00000000000,0.81820,0,0
4057,0,1157,3,1208600001157,3957,0,6896800.00000000000,0.79050,0,0
4058,0,1158,3,1208600001158,3958,0,4217480.00000000000,0.76250,0,0
4059,0,1159,3,1208600001159,3959,0,11297500.00000000000,0.78770,0,0
3016,0,116,3,1208600000116,2916,0,6650200.00000000000,0.76920,0,0
4060,0,1160,3,1208600001160,3960,0,16537400.00000000000,0.79530,0,0
4061,0,1161,3,1208600001161,3961,0,12144200.00000000000,0.81020,0,0
4062,0,1162,3,1208600001162,3962,0,29027000.00000000000,0.80210,0,0
4063,0,1163,3,1208600001163,3963,0,27705900.00000000000,0.82050,0,0
4064,0,1164,3,1208600001164,3964,0,16994100.00000000000,0.82560,0,0
4065,0,1165,3,1208600001165,3965,0,15216600.00000000000,0.77850,0,0
4066,0,1166,3,1208600001166,3966,0,26684500.00000000000,0.70890,0,0
4067,0,1167,3,1208600001167,3967,0,16189600.00000000000,0.85640,0,0
4068,0,1168,3,1208600001168,3968,0,11339200.00000000000,0.79770,0,0
4069,0,1169,3,1208600001169,3969,0,940418.00000000000,0.72070,0,0
3017,0,117,3,1208600000117,2917,0,7004160.00000000000,0.71690,0,0
4070,0,1170,3,1208600001170,3970,0,2265460.00000000000,0.73330,0,207
4071,0,1171,3,1208600001171,3971,0,4555070.00000000000,0.82600,0,0
4072,0,1172,3,1208600001172,3972,0,15253300.00000000000,0.76650,0,0
4073,0,1173,3,1208600001173,3973,0,1388240.00000000000,0.73330,0,207
4074,0,1174,3,1208600001174,3974,0,10620800.00000000000,0.76650,0,0
4075,0,1175,3,1208600001175,3975,0,14221500.00000000000,0.83440,0,0
4076,0,1176,3,1208600001176,3976,0,14203500.00000000000,0.83290,0,0
4077,0,1177,3,1208600001177,3977,0,6440480.00000000000,0.77330,0,0
4078,0,1178,3,1208600001178,3978,0,3095460.00000000000,0.64150,0,0
4079,0,1179,3,1208600001179,3979,0,11309500.00000000000,0.80470,0,0
3018,0,118,3,1208600000118,2918,0,7001190.00000000000,0.72790,0,0
4080,0,1180,3,1208600001180,3980,0,8968570.00000000000,0.83010,0,0
4081,0,1181,3,1208600001181,3981,0,14360700.00000000000,0.84580,0,0
4082,0,1182,3,1208600001182,3982,0,14324500.00000000000,0.78950,0,0
4083,0,1183,3,1208600001183,3983,0,17626600.00000000000,0.82610,0,0
4084,0,1184,3,1208600001184,3984,0,5792320.00000000000,0.82620,0,122
4085,0,1185,3,1208600001185,3985,0,10020000.00000000000,0.76650,0,0
4086,0,1186,3,1208600001186,3986,0,4716640.00000000000,0.73090,0,0
4087,0,1187,3,1208600001187,3987,0,12152700.00000000000,0.78520,0,0
4088,0,1188,3,1208600001188,3988,0,5610210.00000000000,0.78520,0,0
4089,0,1189,3,1208600001189,3989,0,11611700.00000000000,0.80520,0,0
3019,0,119,3,1208600000119,2919,0,7356630.00000000000,0.75080,0,0
4090,0,1190,3,1208600001190,3990,0,9211940.00000000000,0.78440,0,0
4091,0,1191,3,1208600001191,3991,0,6348070.00000000000,0.79350,0,26
4092,0,1192,3,1208600001192,3992,0,7425830.00000000000,0.80840,0,0
4093,0,1193,3,1208600001193,3993,0,6064110.00000000000,0.85080,0,0
4094,0,1194,3,1208600001194,3994,0,7502720.00000000000,0.74380,0,0
4095,0,1195,3,1208600001195,3995,0,6950330.00000000000,0.71020,0,0
4096,0,1196,3,1208600001196,3996,0,7489920.00000000000,0.74060,0,0
4097,0,1197,3,1208600001197,3997,0,7382950.00000000000,0.71850,0,0
4098,0,1198,3,1208600001198,3998,0,7215900.00000000000,0.84200,0,0
4099,0,1199,3,1208600001199,3999,0,21813800.00000000000,0.82220,0,0
2912,0,12,3,1208600000012,2812,0,12642400.00000000000,0.88300,0,0
3020,0,120,3,1208600000120,2920,0,7769990.00000000000,0.75730,0,0
4100,0,1200,3,1208600001200,4000,0,14452600.00000000000,0.80800,0,0
4101,0,1201,3,1208600001201,4001,0,3739220.00000000000,0.77390,0,0
4102,0,1202,3,1208600001202,4002,0,6583040.00000000000,0.77880,0,0
4103,0,1203,3,1208600001203,4003,0,2767160.00000000000,0.90240,0,0
4104,0,1204,3,1208600001204,4004,0,6947590.00000000000,0.80260,0,0
4105,0,1205,3,1208600001205,4005,0,7425940.00000000000,0.47520,0,0
4106,0,1206,3,1208600001206,4006,0,4250950.00000000000,0.80820,0,0
4107,0,1207,3,1208600001207,4007,0,8524830.00000000000,0.78230,0,0
4108,0,1208,3,1208600001208,4008,0,19991800.00000000000,0.80250,0,0
4109,0,1209,3,1208600001209,4009,0,12125800.00000000000,0.80730,0,0
3021,0,121,3,1208600000121,2921,0,10290600.00000000000,0.81090,0,0
4110,0,1210,3,1208600001210,4010,0,10189700.00000000000,0.88520,0,0
4111,0,1211,3,1208600001211,4011,0,7659020.00000000000,0.72860,0,0
4112,0,1212,3,1208600001212,4012,0,11973000.00000000000,0.73820,0,0
4113,0,1213,3,1208600001213,4013,0,14463800.00000000000,0.72610,0,0
4114,0,1214,3,1208600001214,4014,0,22979900.00000000000,0.75290,0,0
4115,0,1215,3,1208600001215,4015,0,10692900.00000000000,0.70450,0,0
4116,0,1216,3,1208600001216,4016,0,29650800.00000000000,0.72360,0,0
4117,0,1217,3,1208600001217,4017,0,13311400.00000000000,0.79310,0,0
4118,0,1218,3,1208600001218,4018,0,22250200.00000000000,0.77830,0,0
4119,0,1219,3,1208600001219,4019,0,14796400.00000000000,0.75160,0,0
3022,0,122,3,1208600000122,2922,0,7075800.00000000000,0.72780,0,0
4120,0,1220,3,1208600001220,4020,0,18967700.00000000000,0.79020,0,0
4121,0,1221,3,1208600001221,4021,0,7211110.00000000000,0.80160,0,0
4122,0,1222,3,1208600001222,4022,0,22366100.00000000000,0.91260,0,83
4123,0,1223,3,1208600001223,4023,0,8491490.00000000000,0.70450,0,0
4124,0,1224,3,1208600001224,4024,0,7283880.00000000000,0.70450,0,0
4125,0,1225,3,1208600001225,4025,0,10949200.00000000000,0.72860,0,0
4126,0,1226,3,1208600001226,4026,0,5140580.00000000000,0.88520,0,0
4127,0,1227,3,1208600001227,4027,0,14003100.00000000000,0.74420,0,0
4128,0,1228,3,1208600001228,4028,0,6481090.00000000000,0.74420,0,0
4129,0,1229,3,1208600001229,4029,0,7586500.00000000000,0.14200,0,0
3023,0,123,3,1208600000123,2923,0,7025130.00000000000,0.74510,0,0
4130,0,1230,3,1208600001230,4030,0,36614000.00000000000,0.03260,0,0
4131,0,1231,3,1208600001231,4031,0,4345560.00000000000,0.37710,0,0
4132,0,1232,3,1208600001232,4032,0,28154200.00000000000,0.31860,0,0
4133,0,1233,3,1208600001233,4033,0,4132790.00000000000,0.81200,0,0
4134,0,1234,3,1208600001234,4034,0,9976160.00000000000,0.63820,0,0
4135,0,1235,3,1208600001235,4035,0,5644450.00000000000,0.79020,0,0
4136,0,1236,3,1208600001236,4036,0,14331100.00000000000,0.48030,0,0
4137,0,1237,3,1208600001237,4037,0,9988240.00000000000,0.93260,0,0
4138,0,1238,3,1208600001238,4038,0,14635700.00000000000,0.82470,0,18
4139,0,1239,3,1208600001239,4039,0,15848200.00000000000,0.75830,0,0
3024,0,124,3,1208600000124,2924,0,9313150.00000000000,0.73630,0,0
4140,0,1240,3,1208600001240,4040,0,12187800.00000000000,0.87740,0,0
4141,0,1241,3,1208600001241,4041,0,2648420.00000000000,0.73820,0,0
4142,0,1242,3,1208600001242,4042,0,5002640.00000000000,0.60880,0,0
4143,0,1243,3,1208600001243,4043,0,7804350.00000000000,0.68090,0,0
4144,0,1244,3,1208600001244,4044,0,6241470.00000000000,0.79350,0,26
4145,0,1245,3,1208600001245,4045,0,6440360.00000000000,0.72050,0,0
4146,0,1246,3,1208600001246,4046,0,9979330.00000000000,0.75470,0,0
4147,0,1247,3,1208600001247,4047,0,7469450.00000000000,0.75120,0,0
4148,0,1248,3,1208600001248,4048,0,8129640.00000000000,0.77970,0,0
4149,0,1249,3,1208600001249,4049,0,8910060.00000000000,0.74290,0,0
3025,0,125,3,1208600000125,2925,0,11601600.00000000000,0.95000,0,0
4150,0,1250,3,1208600001250,4050,0,3547660.00000000000,0.73640,0,0
4151,0,1251,3,1208600001251,4051,0,7264370.00000000000,0.74460,0,0
4152,0,1252,3,1208600001252,4052,0,6323850.00000000000,0.76920,0,0
4153,0,1253,3,1208600001253,4053,0,7077700.00000000000,0.84620,0,0
4154,0,1254,3,1208600001254,4054,0,6819130.00000000000,0.78120,0,0
4155,0,1255,3,1208600001255,4055,0,2526780.00000000000,0.73590,0,0
4156,0,1256,3,1208600001256,4056,0,6885010.00000000000,0.85230,0,0
4157,0,1257,3,1208600001257,4057,0,17045700.00000000000,0.81420,0,0
4158,0,1258,3,1208600001258,4058,0,8221800.00000000000,0.81420,0,0
4159,0,1259,3,1208600001259,4059,0,5236610.00000000000,0.75620,0,0
3026,0,126,3,1208600000126,2926,0,18422100.00000000000,0.61840,0,0
4160,0,1260,3,1208600001260,4060,0,5380360.00000000000,0.73120,0,0
4161,0,1261,3,1208600001261,4061,0,9259650.00000000000,0.69300,0,0
4162,0,1262,3,1208600001262,4062,0,6890090.00000000000,0.79900,0,0
4163,0,1263,3,1208600001263,4063,0,1629090.00000000000,0.59780,0,0
4164,0,1264,3,1208600001264,4064,0,2533570.00000000000,0.77760,0,0
4165,0,1265,3,1208600001265,4065,0,5196430.00000000000,0.66580,0,0
4166,0,1266,3,1208600001266,4066,0,4238670.00000000000,0.67350,0,0
4167,0,1267,3,1208600001267,4067,0,4347210.00000000000,0.63280,0,0
4168,0,1268,3,1208600001268,4068,0,5258630.00000000000,0.76590,0,0
4169,0,1269,3,1208600001269,4069,0,7309700.00000000000,0.89540,0,0
3027,0,127,3,1208600000127,2927,0,7027590.00000000000,0.84620,0,0
4170,0,1270,3,1208600001270,4070,0,6914160.00000000000,0.94220,0,0
4171,0,1271,3,1208600001271,4071,0,7190230.00000000000,0.80240,0,0
4172,0,1272,3,1208600001272,4072,0,7007250.00000000000,0.75290,0,0
4173,0,1273,3,1208600001273,4073,0,5425120.00000000000,0.85730,0,0
4174,0,1274,3,1208600001274,4074,0,16808200.00000000000,0.94690,0,0
4175,0,1275,3,1208600001275,4075,0,16088900.00000000000,0.91710,0,0
4176,0,1276,3,1208600001276,4076,0,26849100.00000000000,0.96500,0,0
4177,0,1277,3,1208600001277,4077,0,65256300.00000000000,0.91710,0,0
4178,0,1278,3,1208600001278,4078,0,72086600.00000000000,0.91710,0,0
4179,0,1279,3,1208600001279,4079,0,20941600.00000000000,0.95420,0,0
3028,0,128,3,1208600000128,2928,0,8909360.00000000000,0.69850,0,0
4180,0,1280,3,1208600001280,4080,0,6478720.00000000000,0.88090,0,0
4181,0,1281,3,1208600001281,4081,0,6318190.00000000000,0.66110,0,0
4182,0,1282,3,1208600001282,4082,0,11154800.00000000000,0.74310,0,0
4183,0,1283,3,1208600001283,4083,0,7219770.00000000000,0.70930,0,0
4184,0,1284,3,1208600001284,4084,0,7113580.00000000000,0.75320,0,0
4185,0,1285,3,1208600001285,4085,0,7092040.00000000000,0.90880,0,0
4186,0,1286,3,1208600001286,4086,0,7196760.00000000000,0.78730,0,0
4187,0,1287,3,1208600001287,4087,0,9094370.00000000000,0.79710,0,0
4188,0,1288,3,1208600001288,4088,0,3473450.00000000000,0.79710,0,0
4189,0,1289,3,1208600001289,4089,0,7646670.00000000000,0.97410,0,0
3029,0,129,3,1208600000129,2929,0,9516660.00000000000,0.72560,0,0
4190,0,1290,3,1208600001290,4090,0,113258000.00000000000,0.93530,0,0
4191,0,1291,3,1208600001291,4091,0,22539900.00000000000,0.86490,0,0
4192,0,1292,3,1208600001292,4092,0,58563900.00000000000,0.92260,0,0
4193,0,1293,3,1208600001293,4093,0,17452400.00000000000,0.77720,0,0
4194,0,1294,3,1208600001294,4094,0,12101500.00000000000,0.77720,0,0
4195,0,1295,3,1208600001295,4095,0,6676700.00000000000,0.78370,0,0
4196,0,1296,3,1208600001296,4096,0,6578130.00000000000,0.71630,0,0
4197,0,1297,3,1208600001297,4097,0,7388690.00000000000,0.80460,0,0
4198,0,1298,3,1208600001298,4098,0,7433530.00000000000,0.79890,0,0
4199,0,1299,3,1208600001299,4099,0,7237030.00000000000,0.75360,0,0
2913,0,13,3,1208600000013,2813,0,14540500.00000000000,0.68140,0,0
3030,0,130,3,1208600000130,2930,0,4156830.00000000000,0.68670,0,76
4200,0,1300,3,1208600001300,4100,0,8190660.00000000000,0.85560,0,0
4201,0,1301,3,1208600001301,4101,0,6072440.00000000000,0.85990,0,0
4202,0,1302,3,1208600001302,4102,0,7201020.00000000000,0.81400,0,0
4203,0,1303,3,1208600001303,4103,0,14207400.00000000000,0.76550,0,0
4204,0,1304,3,1208600001304,4104,0,11817400.00000000000,0.72190,0,0
4205,0,1305,3,1208600001305,4105,0,5292130.00000000000,0.93170,0,0
4206,0,1306,3,1208600001306,4106,0,3810020.00000000000,0.81470,0,0
4207,0,1307,3,1208600001307,4107,0,19617100.00000000000,0.75070,0,0
4208,0,1308,3,1208600001308,4108,0,6151530.00000000000,0.71720,0,0
4209,0,1309,3,1208600001309,4109,0,14773300.00000000000,0.80320,0,0
3031,0,131,3,1208600000131,2931,0,7125660.00000000000,0.78230,0,0
4210,0,1310,3,1208600001310,4110,0,15079200.00000000000,0.83490,0,0
4211,0,1311,3,1208600001311,4111,0,29819100.00000000000,0.89500,0,0
4212,0,1312,3,1208600001312,4112,0,28800200.00000000000,0.91640,0,0
4213,0,1313,3,1208600001313,4113,0,28805800.00000000000,0.90030,0,0
4214,0,1314,3,1208600001314,4114,0,29809500.00000000000,0.87130,0,0
4215,0,1315,3,1208600001315,4115,0,84666900.00000000000,0.89150,0,0
4216,0,1316,3,1208600001316,4116,0,143440000.00000000000,0.92500,0,0
4217,0,1317,3,1208600001317,4117,0,120176000.00000000000,0.90780,0,0
4218,0,1318,3,1208600001318,4118,0,106989000.00000000000,0.87420,0,11
4219,0,1319,3,1208600001319,4119,0,74924000.00000000000,0.87530,0,0
3032,0,132,3,1208600000132,2932,0,6957900.00000000000,0.74950,0,0
4220,0,1320,3,1208600001320,4120,0,48314800.00000000000,0.91440,0,0
4221,0,1321,3,1208600001321,4121,0,56703100.00000000000,0.88570,0,0
4222,0,1322,3,1208600001322,4122,0,43044100.00000000000,0.89340,0,0
4223,0,1323,3,1208600001323,4123,0,43385600.00000000000,0.89320,0,0
4224,0,1324,3,1208600001324,4124,0,43305000.00000000000,0.88670,0,0
4225,0,1325,3,1208600001325,4125,0,43224500.00000000000,0.81800,0,0
4226,0,1326,3,1208600001326,4126,0,46603500.00000000000,0.83450,0,0
4227,0,1327,3,1208600001327,4127,0,20950700.00000000000,0.91440,0,0
4228,0,1328,3,1208600001328,4128,0,30465200.00000000000,0.83110,0,0
4229,0,1329,3,1208600001329,4129,0,31116700.00000000000,0.91950,0,0
3033,0,133,3,1208600000133,2933,0,6972910.00000000000,0.77980,0,0
4230,0,1330,3,1208600001330,4130,0,28479300.00000000000,0.87010,0,0
4231,0,1331,3,1208600001331,4131,0,28697200.00000000000,0.89870,0,0
4232,0,1332,3,1208600001332,4132,0,15983700.00000000000,0.86600,0,0
4233,0,1333,3,1208600001333,4133,0,41315500.00000000000,0.81370,0,5
4234,0,1334,3,1208600001334,4134,0,9147330.00000000000,0.78760,0,0
4235,0,1335,3,1208600001335,4135,0,12044600.00000000000,0.82000,0,0
4236,0,1336,3,1208600001336,4136,0,9487280.00000000000,0.78750,0,0
4237,0,1337,3,1208600001337,4137,0,7002310.00000000000,0.73630,0,8
4238,0,1338,3,1208600001338,4138,0,19254500.00000000000,0.81270,0,0
4239,0,1339,3,1208600001339,4139,0,23110600.00000000000,0.81270,0,0
3034,0,134,3,1208600000134,2934,0,851068.00000000000,0.82780,0,0
4240,0,1340,3,1208600001340,4140,0,12213000.00000000000,0.81080,0,0
4241,0,1341,3,1208600001341,4141,0,15736900.00000000000,0.75550,0,0
4242,0,1342,3,1208600001342,4142,0,9436390.00000000000,0.71770,0,0
4243,0,1343,3,1208600001343,4143,0,6992310.00000000000,0.75550,0,0
4244,0,1344,3,1208600001344,4144,0,11999400.00000000000,0.78760,0,0
4245,0,1345,3,1208600001345,4145,0,7895710.00000000000,0.73410,0,0
4246,0,1346,3,1208600001346,4146,0,4245820.00000000000,0.86840,0,0
